Head,Relation,Original Tail,Tail Noun Chunks,Title,Article,Original Article Text
european parliament council,request,that a basic act submit a proposal for a revised basic act with a view to winding down a financial instrument,"['basic act', 'proposal', 'revise basic act', 'view', 'financial instrument']","TITLE X FINANCIAL INSTRUMENTS, BUDGETARY GUARANTEES AND FINANCIAL ASSISTANCE",Article 215  Rules and implementation ,"Notwithstanding Article 208(1), financial instruments may be established, in duly justified cases, without being authorised by means of a basic act, provided that such instruments are included in the draft budget in accordance with point (e) of the first subparagraph of Article 41(4). Where financial instruments or budgetary guarantees are combined within a single agreement with ancillary support from the budget, including grants, this Title shall apply to the whole measure. The reporting shall be carried out in accordance with Article 250 and shall clearly identify which parts of the measure are financial instruments or budgetary guarantees. The Commission shall ensure a harmonised and simplified management of financial instruments, in particular in the area of accounting, reporting, monitoring and financial risk management. Where the Union participates in a financial instrument as a minority stakeholder, the Commission shall ensure compliance with this Title in accordance with the principle of proportionality, on the basis of the size and value of the participation of the Union in the instrument. However, irrespective of the size and value of the Union participation in the instrument, the Commission shall ensure compliance with Articles 129 and 155, Article 209(2) and (4), Article 250 and, insofar as the exclusion situations referred to in point (d) of Article 136(1) are concerned, Section 2 of Chapter 2 of Title V. Where the European Parliament or the Council consider that a financial instrument has not achieved its objectives effectively, they may request that the Commission submit a proposal for a revised basic act with a view to winding down the instrument. In the event of the winding down of the financial instrument, any new amount paid back to that instrument pursuant to Article 209(3) shall be considered as general revenue and returned to the budget. The purpose of the financial instruments or a grouping of financial instruments on a facility level and, where applicable, their specific legal form and place of registration shall be published on the Commission website. Entities entrusted with the implementation of financial instruments may open fiduciary accounts within the meaning of Article 85(3) on behalf of the Union. Those entities shall send the corresponding account statements to the Commission’s responsible service. Payments to fiduciary accounts shall be made by the Commission on the basis of payment requests that are duly substantiated with disbursement forecasts, taking into account the balances available on the fiduciary accounts and the need to avoid excessive balances on such accounts."
basic act,submit,a proposal for a revised basic act with a view to winding down a financial instrument,"['proposal', 'revise basic act', 'view', 'financial instrument']","TITLE X FINANCIAL INSTRUMENTS, BUDGETARY GUARANTEES AND FINANCIAL ASSISTANCE",Article 215  Rules and implementation ,"Notwithstanding Article 208(1), financial instruments may be established, in duly justified cases, without being authorised by means of a basic act, provided that such instruments are included in the draft budget in accordance with point (e) of the first subparagraph of Article 41(4). Where financial instruments or budgetary guarantees are combined within a single agreement with ancillary support from the budget, including grants, this Title shall apply to the whole measure. The reporting shall be carried out in accordance with Article 250 and shall clearly identify which parts of the measure are financial instruments or budgetary guarantees. The Commission shall ensure a harmonised and simplified management of financial instruments, in particular in the area of accounting, reporting, monitoring and financial risk management. Where the Union participates in a financial instrument as a minority stakeholder, the Commission shall ensure compliance with this Title in accordance with the principle of proportionality, on the basis of the size and value of the participation of the Union in the instrument. However, irrespective of the size and value of the Union participation in the instrument, the Commission shall ensure compliance with Articles 129 and 155, Article 209(2) and (4), Article 250 and, insofar as the exclusion situations referred to in point (d) of Article 136(1) are concerned, Section 2 of Chapter 2 of Title V. Where the European Parliament or the Council consider that a financial instrument has not achieved its objectives effectively, they may request that the Commission submit a proposal for a revised basic act with a view to winding down the instrument. In the event of the winding down of the financial instrument, any new amount paid back to that instrument pursuant to Article 209(3) shall be considered as general revenue and returned to the budget. The purpose of the financial instruments or a grouping of financial instruments on a facility level and, where applicable, their specific legal form and place of registration shall be published on the Commission website. Entities entrusted with the implementation of financial instruments may open fiduciary accounts within the meaning of Article 85(3) on behalf of the Union. Those entities shall send the corresponding account statements to the Commission’s responsible service. Payments to fiduciary accounts shall be made by the Commission on the basis of payment requests that are duly substantiated with disbursement forecasts, taking into account the balances available on the fiduciary accounts and the need to avoid excessive balances on such accounts."
entity,entrust,may open fiduciary accounts within the meaning of article 85(3) on behalf of the union with the implementation of financial instruments,"['fiduciary account', 'mean', 'article', 'behalf', 'union', 'implementation', 'financial instrument']","TITLE X FINANCIAL INSTRUMENTS, BUDGETARY GUARANTEES AND FINANCIAL ASSISTANCE",Article 215  Rules and implementation ,"Notwithstanding Article 208(1), financial instruments may be established, in duly justified cases, without being authorised by means of a basic act, provided that such instruments are included in the draft budget in accordance with point (e) of the first subparagraph of Article 41(4). Where financial instruments or budgetary guarantees are combined within a single agreement with ancillary support from the budget, including grants, this Title shall apply to the whole measure. The reporting shall be carried out in accordance with Article 250 and shall clearly identify which parts of the measure are financial instruments or budgetary guarantees. The Commission shall ensure a harmonised and simplified management of financial instruments, in particular in the area of accounting, reporting, monitoring and financial risk management. Where the Union participates in a financial instrument as a minority stakeholder, the Commission shall ensure compliance with this Title in accordance with the principle of proportionality, on the basis of the size and value of the participation of the Union in the instrument. However, irrespective of the size and value of the Union participation in the instrument, the Commission shall ensure compliance with Articles 129 and 155, Article 209(2) and (4), Article 250 and, insofar as the exclusion situations referred to in point (d) of Article 136(1) are concerned, Section 2 of Chapter 2 of Title V. Where the European Parliament or the Council consider that a financial instrument has not achieved its objectives effectively, they may request that the Commission submit a proposal for a revised basic act with a view to winding down the instrument. In the event of the winding down of the financial instrument, any new amount paid back to that instrument pursuant to Article 209(3) shall be considered as general revenue and returned to the budget. The purpose of the financial instruments or a grouping of financial instruments on a facility level and, where applicable, their specific legal form and place of registration shall be published on the Commission website. Entities entrusted with the implementation of financial instruments may open fiduciary accounts within the meaning of Article 85(3) on behalf of the Union. Those entities shall send the corresponding account statements to the Commission’s responsible service. Payments to fiduciary accounts shall be made by the Commission on the basis of payment requests that are duly substantiated with disbursement forecasts, taking into account the balances available on the fiduciary accounts and the need to avoid excessive balances on such accounts."
entity,open,fiduciary accounts within the meaning of article 85(3) on behalf of the union,"['fiduciary account', 'mean', 'article', 'behalf', 'union']","TITLE X FINANCIAL INSTRUMENTS, BUDGETARY GUARANTEES AND FINANCIAL ASSISTANCE",Article 215  Rules and implementation ,"Notwithstanding Article 208(1), financial instruments may be established, in duly justified cases, without being authorised by means of a basic act, provided that such instruments are included in the draft budget in accordance with point (e) of the first subparagraph of Article 41(4). Where financial instruments or budgetary guarantees are combined within a single agreement with ancillary support from the budget, including grants, this Title shall apply to the whole measure. The reporting shall be carried out in accordance with Article 250 and shall clearly identify which parts of the measure are financial instruments or budgetary guarantees. The Commission shall ensure a harmonised and simplified management of financial instruments, in particular in the area of accounting, reporting, monitoring and financial risk management. Where the Union participates in a financial instrument as a minority stakeholder, the Commission shall ensure compliance with this Title in accordance with the principle of proportionality, on the basis of the size and value of the participation of the Union in the instrument. However, irrespective of the size and value of the Union participation in the instrument, the Commission shall ensure compliance with Articles 129 and 155, Article 209(2) and (4), Article 250 and, insofar as the exclusion situations referred to in point (d) of Article 136(1) are concerned, Section 2 of Chapter 2 of Title V. Where the European Parliament or the Council consider that a financial instrument has not achieved its objectives effectively, they may request that the Commission submit a proposal for a revised basic act with a view to winding down the instrument. In the event of the winding down of the financial instrument, any new amount paid back to that instrument pursuant to Article 209(3) shall be considered as general revenue and returned to the budget. The purpose of the financial instruments or a grouping of financial instruments on a facility level and, where applicable, their specific legal form and place of registration shall be published on the Commission website. Entities entrusted with the implementation of financial instruments may open fiduciary accounts within the meaning of Article 85(3) on behalf of the Union. Those entities shall send the corresponding account statements to the Commission’s responsible service. Payments to fiduciary accounts shall be made by the Commission on the basis of payment requests that are duly substantiated with disbursement forecasts, taking into account the balances available on the fiduciary accounts and the need to avoid excessive balances on such accounts."
entity,entrust,shall send the corresponding account statements to a basic acts responsible service with the implementation of financial instruments,"['correspond account statement', 'basic act', 'responsible service', 'implementation', 'financial instrument']","TITLE X FINANCIAL INSTRUMENTS, BUDGETARY GUARANTEES AND FINANCIAL ASSISTANCE",Article 215  Rules and implementation ,"Notwithstanding Article 208(1), financial instruments may be established, in duly justified cases, without being authorised by means of a basic act, provided that such instruments are included in the draft budget in accordance with point (e) of the first subparagraph of Article 41(4). Where financial instruments or budgetary guarantees are combined within a single agreement with ancillary support from the budget, including grants, this Title shall apply to the whole measure. The reporting shall be carried out in accordance with Article 250 and shall clearly identify which parts of the measure are financial instruments or budgetary guarantees. The Commission shall ensure a harmonised and simplified management of financial instruments, in particular in the area of accounting, reporting, monitoring and financial risk management. Where the Union participates in a financial instrument as a minority stakeholder, the Commission shall ensure compliance with this Title in accordance with the principle of proportionality, on the basis of the size and value of the participation of the Union in the instrument. However, irrespective of the size and value of the Union participation in the instrument, the Commission shall ensure compliance with Articles 129 and 155, Article 209(2) and (4), Article 250 and, insofar as the exclusion situations referred to in point (d) of Article 136(1) are concerned, Section 2 of Chapter 2 of Title V. Where the European Parliament or the Council consider that a financial instrument has not achieved its objectives effectively, they may request that the Commission submit a proposal for a revised basic act with a view to winding down the instrument. In the event of the winding down of the financial instrument, any new amount paid back to that instrument pursuant to Article 209(3) shall be considered as general revenue and returned to the budget. The purpose of the financial instruments or a grouping of financial instruments on a facility level and, where applicable, their specific legal form and place of registration shall be published on the Commission website. Entities entrusted with the implementation of financial instruments may open fiduciary accounts within the meaning of Article 85(3) on behalf of the Union. Those entities shall send the corresponding account statements to the Commission’s responsible service. Payments to fiduciary accounts shall be made by the Commission on the basis of payment requests that are duly substantiated with disbursement forecasts, taking into account the balances available on the fiduciary accounts and the need to avoid excessive balances on such accounts."
entity,send,the corresponding account statements to a basic acts,"['correspond account statement', 'basic act']","TITLE X FINANCIAL INSTRUMENTS, BUDGETARY GUARANTEES AND FINANCIAL ASSISTANCE",Article 215  Rules and implementation ,"Notwithstanding Article 208(1), financial instruments may be established, in duly justified cases, without being authorised by means of a basic act, provided that such instruments are included in the draft budget in accordance with point (e) of the first subparagraph of Article 41(4). Where financial instruments or budgetary guarantees are combined within a single agreement with ancillary support from the budget, including grants, this Title shall apply to the whole measure. The reporting shall be carried out in accordance with Article 250 and shall clearly identify which parts of the measure are financial instruments or budgetary guarantees. The Commission shall ensure a harmonised and simplified management of financial instruments, in particular in the area of accounting, reporting, monitoring and financial risk management. Where the Union participates in a financial instrument as a minority stakeholder, the Commission shall ensure compliance with this Title in accordance with the principle of proportionality, on the basis of the size and value of the participation of the Union in the instrument. However, irrespective of the size and value of the Union participation in the instrument, the Commission shall ensure compliance with Articles 129 and 155, Article 209(2) and (4), Article 250 and, insofar as the exclusion situations referred to in point (d) of Article 136(1) are concerned, Section 2 of Chapter 2 of Title V. Where the European Parliament or the Council consider that a financial instrument has not achieved its objectives effectively, they may request that the Commission submit a proposal for a revised basic act with a view to winding down the instrument. In the event of the winding down of the financial instrument, any new amount paid back to that instrument pursuant to Article 209(3) shall be considered as general revenue and returned to the budget. The purpose of the financial instruments or a grouping of financial instruments on a facility level and, where applicable, their specific legal form and place of registration shall be published on the Commission website. Entities entrusted with the implementation of financial instruments may open fiduciary accounts within the meaning of Article 85(3) on behalf of the Union. Those entities shall send the corresponding account statements to the Commission’s responsible service. Payments to fiduciary accounts shall be made by the Commission on the basis of payment requests that are duly substantiated with disbursement forecasts, taking into account the balances available on the fiduciary accounts and the need to avoid excessive balances on such accounts."
payment fiduciary account,make,by a basic act on the basis of payment requests that are duly substantiated with disbursement forecasts taking into account,"['basic act', 'basis', 'payment request', 'disbursement forecast', 'account']","TITLE X FINANCIAL INSTRUMENTS, BUDGETARY GUARANTEES AND FINANCIAL ASSISTANCE",Article 215  Rules and implementation ,"Notwithstanding Article 208(1), financial instruments may be established, in duly justified cases, without being authorised by means of a basic act, provided that such instruments are included in the draft budget in accordance with point (e) of the first subparagraph of Article 41(4). Where financial instruments or budgetary guarantees are combined within a single agreement with ancillary support from the budget, including grants, this Title shall apply to the whole measure. The reporting shall be carried out in accordance with Article 250 and shall clearly identify which parts of the measure are financial instruments or budgetary guarantees. The Commission shall ensure a harmonised and simplified management of financial instruments, in particular in the area of accounting, reporting, monitoring and financial risk management. Where the Union participates in a financial instrument as a minority stakeholder, the Commission shall ensure compliance with this Title in accordance with the principle of proportionality, on the basis of the size and value of the participation of the Union in the instrument. However, irrespective of the size and value of the Union participation in the instrument, the Commission shall ensure compliance with Articles 129 and 155, Article 209(2) and (4), Article 250 and, insofar as the exclusion situations referred to in point (d) of Article 136(1) are concerned, Section 2 of Chapter 2 of Title V. Where the European Parliament or the Council consider that a financial instrument has not achieved its objectives effectively, they may request that the Commission submit a proposal for a revised basic act with a view to winding down the instrument. In the event of the winding down of the financial instrument, any new amount paid back to that instrument pursuant to Article 209(3) shall be considered as general revenue and returned to the budget. The purpose of the financial instruments or a grouping of financial instruments on a facility level and, where applicable, their specific legal form and place of registration shall be published on the Commission website. Entities entrusted with the implementation of financial instruments may open fiduciary accounts within the meaning of Article 85(3) on behalf of the Union. Those entities shall send the corresponding account statements to the Commission’s responsible service. Payments to fiduciary accounts shall be made by the Commission on the basis of payment requests that are duly substantiated with disbursement forecasts, taking into account the balances available on the fiduciary accounts and the need to avoid excessive balances on such accounts."
financial instrument,implement,directly pursuant to point of the first subparagraph of article 62(1 through any of the following: a dedicated investment vehicle in which the commission participates together with other public or private investors with a view to increasing the leverage effect of the union contribution loans guarantees equity participations and other risksharing instruments other than investments in dedicated investment vehicles provided directly to final recipients or through financial intermediaries,"['point', 'subparagraph', 'article 621', 'follow', 'dedicated investment vehicle', 'commission', 'public private investor', 'view', 'leverage effect', 'union contribution loan', 'equity participation', 'riskshare instrument', 'investment', 'dedicated investment vehicle', 'final recipient', 'financial intermediary']","TITLE X FINANCIAL INSTRUMENTS, BUDGETARY GUARANTEES AND FINANCIAL ASSISTANCE",Article 216  Financial instruments directly implemented by the Commission ,"Financial instruments may be directly implemented pursuant to point (a) of the first subparagraph of Article 62(1) through any of the following: (a) a dedicated investment vehicle in which the Commission participates together with other public or private investors with a view to increasing the leverage effect of the Union contribution; (b) loans, guarantees, equity participations and other risk-sharing instruments other than investments in dedicated investment vehicles, provided directly to final recipients or through financial intermediaries.   Dedicated investment vehicles referred to in point (a) of paragraph 1 shall be established pursuant to the laws of a Member State. In the field of external actions, they may also be established pursuant to the laws of a country other than a Member State. The managers of such vehicles shall be obliged by law or contractually to act with the diligence of a professional manager and in good faith. The managers of dedicated investment vehicles referred to in point (a) of paragraph 1 and financial intermediaries or final recipients of financial instruments shall be selected with due account to the nature of the financial instrument to be implemented, the experience and the financial and operational capacity of the entities concerned, and the economic viability of projects of final recipients. The selection shall be transparent, justified on objective grounds and shall not give rise to a conflict of interests."
dedicated investment vehicle,refer,shall be established pursuant to the laws of a member state to in point of paragraph 1,"['law', 'member state', 'point', 'paragraph']","TITLE X FINANCIAL INSTRUMENTS, BUDGETARY GUARANTEES AND FINANCIAL ASSISTANCE",Article 216  Financial instruments directly implemented by the Commission ,"Financial instruments may be directly implemented pursuant to point (a) of the first subparagraph of Article 62(1) through any of the following: (a) a dedicated investment vehicle in which the Commission participates together with other public or private investors with a view to increasing the leverage effect of the Union contribution; (b) loans, guarantees, equity participations and other risk-sharing instruments other than investments in dedicated investment vehicles, provided directly to final recipients or through financial intermediaries.   Dedicated investment vehicles referred to in point (a) of paragraph 1 shall be established pursuant to the laws of a Member State. In the field of external actions, they may also be established pursuant to the laws of a country other than a Member State. The managers of such vehicles shall be obliged by law or contractually to act with the diligence of a professional manager and in good faith. The managers of dedicated investment vehicles referred to in point (a) of paragraph 1 and financial intermediaries or final recipients of financial instruments shall be selected with due account to the nature of the financial instrument to be implemented, the experience and the financial and operational capacity of the entities concerned, and the economic viability of projects of final recipients. The selection shall be transparent, justified on objective grounds and shall not give rise to a conflict of interests."
manager vehicle,oblige,to act with the diligence of a professional manager and in good faith by law or contractually,"['diligence', 'professional manager', 'good faith', 'law']","TITLE X FINANCIAL INSTRUMENTS, BUDGETARY GUARANTEES AND FINANCIAL ASSISTANCE",Article 216  Financial instruments directly implemented by the Commission ,"Financial instruments may be directly implemented pursuant to point (a) of the first subparagraph of Article 62(1) through any of the following: (a) a dedicated investment vehicle in which the Commission participates together with other public or private investors with a view to increasing the leverage effect of the Union contribution; (b) loans, guarantees, equity participations and other risk-sharing instruments other than investments in dedicated investment vehicles, provided directly to final recipients or through financial intermediaries.   Dedicated investment vehicles referred to in point (a) of paragraph 1 shall be established pursuant to the laws of a Member State. In the field of external actions, they may also be established pursuant to the laws of a country other than a Member State. The managers of such vehicles shall be obliged by law or contractually to act with the diligence of a professional manager and in good faith. The managers of dedicated investment vehicles referred to in point (a) of paragraph 1 and financial intermediaries or final recipients of financial instruments shall be selected with due account to the nature of the financial instrument to be implemented, the experience and the financial and operational capacity of the entities concerned, and the economic viability of projects of final recipients. The selection shall be transparent, justified on objective grounds and shall not give rise to a conflict of interests."
manager vehicle,refer,shall be selected with due account to the nature of the financial instrument to be implemented the experience and the financial and operational capacity of the entities concerned and the economic viability of projects of final recipients to in point of paragraph 1 and financial intermediaries or final recipients of financial instruments,"['account', 'nature', 'financial instrument', 'experience', 'financial operational capacity', 'entity', 'economic viability', 'project', 'final recipient', 'point', 'paragraph 1 financial intermediary', 'final recipient', 'financial instrument']","TITLE X FINANCIAL INSTRUMENTS, BUDGETARY GUARANTEES AND FINANCIAL ASSISTANCE",Article 216  Financial instruments directly implemented by the Commission ,"Financial instruments may be directly implemented pursuant to point (a) of the first subparagraph of Article 62(1) through any of the following: (a) a dedicated investment vehicle in which the Commission participates together with other public or private investors with a view to increasing the leverage effect of the Union contribution; (b) loans, guarantees, equity participations and other risk-sharing instruments other than investments in dedicated investment vehicles, provided directly to final recipients or through financial intermediaries.   Dedicated investment vehicles referred to in point (a) of paragraph 1 shall be established pursuant to the laws of a Member State. In the field of external actions, they may also be established pursuant to the laws of a country other than a Member State. The managers of such vehicles shall be obliged by law or contractually to act with the diligence of a professional manager and in good faith. The managers of dedicated investment vehicles referred to in point (a) of paragraph 1 and financial intermediaries or final recipients of financial instruments shall be selected with due account to the nature of the financial instrument to be implemented, the experience and the financial and operational capacity of the entities concerned, and the economic viability of projects of final recipients. The selection shall be transparent, justified on objective grounds and shall not give rise to a conflict of interests."
manager vehicle,select,with due account to the nature of the financial instrument,"['account', 'nature', 'financial instrument']","TITLE X FINANCIAL INSTRUMENTS, BUDGETARY GUARANTEES AND FINANCIAL ASSISTANCE",Article 216  Financial instruments directly implemented by the Commission ,"Financial instruments may be directly implemented pursuant to point (a) of the first subparagraph of Article 62(1) through any of the following: (a) a dedicated investment vehicle in which the Commission participates together with other public or private investors with a view to increasing the leverage effect of the Union contribution; (b) loans, guarantees, equity participations and other risk-sharing instruments other than investments in dedicated investment vehicles, provided directly to final recipients or through financial intermediaries.   Dedicated investment vehicles referred to in point (a) of paragraph 1 shall be established pursuant to the laws of a Member State. In the field of external actions, they may also be established pursuant to the laws of a country other than a Member State. The managers of such vehicles shall be obliged by law or contractually to act with the diligence of a professional manager and in good faith. The managers of dedicated investment vehicles referred to in point (a) of paragraph 1 and financial intermediaries or final recipients of financial instruments shall be selected with due account to the nature of the financial instrument to be implemented, the experience and the financial and operational capacity of the entities concerned, and the economic viability of projects of final recipients. The selection shall be transparent, justified on objective grounds and shall not give rise to a conflict of interests."
manager vehicle,implement,the experience and the financial and operational capacity of the entities concerned and the economic viability of projects of final recipients,"['experience', 'financial operational capacity', 'entity', 'economic viability', 'project', 'final recipient']","TITLE X FINANCIAL INSTRUMENTS, BUDGETARY GUARANTEES AND FINANCIAL ASSISTANCE",Article 216  Financial instruments directly implemented by the Commission ,"Financial instruments may be directly implemented pursuant to point (a) of the first subparagraph of Article 62(1) through any of the following: (a) a dedicated investment vehicle in which the Commission participates together with other public or private investors with a view to increasing the leverage effect of the Union contribution; (b) loans, guarantees, equity participations and other risk-sharing instruments other than investments in dedicated investment vehicles, provided directly to final recipients or through financial intermediaries.   Dedicated investment vehicles referred to in point (a) of paragraph 1 shall be established pursuant to the laws of a Member State. In the field of external actions, they may also be established pursuant to the laws of a country other than a Member State. The managers of such vehicles shall be obliged by law or contractually to act with the diligence of a professional manager and in good faith. The managers of dedicated investment vehicles referred to in point (a) of paragraph 1 and financial intermediaries or final recipients of financial instruments shall be selected with due account to the nature of the financial instrument to be implemented, the experience and the financial and operational capacity of the entities concerned, and the economic viability of projects of final recipients. The selection shall be transparent, justified on objective grounds and shall not give rise to a conflict of interests."
selection,justify,on objective grounds,['objective ground'],"TITLE X FINANCIAL INSTRUMENTS, BUDGETARY GUARANTEES AND FINANCIAL ASSISTANCE",Article 216  Financial instruments directly implemented by the Commission ,"Financial instruments may be directly implemented pursuant to point (a) of the first subparagraph of Article 62(1) through any of the following: (a) a dedicated investment vehicle in which the Commission participates together with other public or private investors with a view to increasing the leverage effect of the Union contribution; (b) loans, guarantees, equity participations and other risk-sharing instruments other than investments in dedicated investment vehicles, provided directly to final recipients or through financial intermediaries.   Dedicated investment vehicles referred to in point (a) of paragraph 1 shall be established pursuant to the laws of a Member State. In the field of external actions, they may also be established pursuant to the laws of a country other than a Member State. The managers of such vehicles shall be obliged by law or contractually to act with the diligence of a professional manager and in good faith. The managers of dedicated investment vehicles referred to in point (a) of paragraph 1 and financial intermediaries or final recipients of financial instruments shall be selected with due account to the nature of the financial instrument to be implemented, the experience and the financial and operational capacity of the entities concerned, and the economic viability of projects of final recipients. The selection shall be transparent, justified on objective grounds and shall not give rise to a conflict of interests."
selection,give,rise to a conflict of interests,"['conflict', 'interest']","TITLE X FINANCIAL INSTRUMENTS, BUDGETARY GUARANTEES AND FINANCIAL ASSISTANCE",Article 216  Financial instruments directly implemented by the Commission ,"Financial instruments may be directly implemented pursuant to point (a) of the first subparagraph of Article 62(1) through any of the following: (a) a dedicated investment vehicle in which the Commission participates together with other public or private investors with a view to increasing the leverage effect of the Union contribution; (b) loans, guarantees, equity participations and other risk-sharing instruments other than investments in dedicated investment vehicles, provided directly to final recipients or through financial intermediaries.   Dedicated investment vehicles referred to in point (a) of paragraph 1 shall be established pursuant to the laws of a Member State. In the field of external actions, they may also be established pursuant to the laws of a country other than a Member State. The managers of such vehicles shall be obliged by law or contractually to act with the diligence of a professional manager and in good faith. The managers of dedicated investment vehicles referred to in point (a) of paragraph 1 and financial intermediaries or final recipients of financial instruments shall be selected with due account to the nature of the financial instrument to be implemented, the experience and the financial and operational capacity of the entities concerned, and the economic viability of projects of final recipients. The selection shall be transparent, justified on objective grounds and shall not give rise to a conflict of interests."
separate record,keep,for contributions to financial instruments established under this section from funds implemented under shared management,"['contribution', 'financial instrument', 'section', 'fund', 'share management']","TITLE X FINANCIAL INSTRUMENTS, BUDGETARY GUARANTEES AND FINANCIAL ASSISTANCE",Article 217  Treatment of contributions from funds implemented under shared management ,"Separate records shall be kept for contributions to financial instruments established under this Section from funds implemented under shared management. Contributions from funds implemented under shared management shall be placed in separate accounts and used in accordance with the objectives of the respective funds to actions and final recipients consistent with the programme or programmes from which contributions are made. As regards contributions from funds implemented under shared management to financial instruments established under this Section, sector-specific rules shall apply. Notwithstanding the first sentence, managing authorities may rely on an existing ex ante evaluation, carried out in accordance with point (h) of the first subparagraph and the second subparagraph of Article 209(2), prior to contributing to an existing financial instrument. S e c t i o n 2 B u d g e t a r y g u a r a n t e e s"
contribution fund implement share management,place,in separate accounts,['separate account'],"TITLE X FINANCIAL INSTRUMENTS, BUDGETARY GUARANTEES AND FINANCIAL ASSISTANCE",Article 217  Treatment of contributions from funds implemented under shared management ,"Separate records shall be kept for contributions to financial instruments established under this Section from funds implemented under shared management. Contributions from funds implemented under shared management shall be placed in separate accounts and used in accordance with the objectives of the respective funds to actions and final recipients consistent with the programme or programmes from which contributions are made. As regards contributions from funds implemented under shared management to financial instruments established under this Section, sector-specific rules shall apply. Notwithstanding the first sentence, managing authorities may rely on an existing ex ante evaluation, carried out in accordance with point (h) of the first subparagraph and the second subparagraph of Article 209(2), prior to contributing to an existing financial instrument. S e c t i o n 2 B u d g e t a r y g u a r a n t e e s"
contribution fund implement share management,use,in accordance with the objectives of the respective funds to actions and final recipients consistent with the programme or programmes from which contributions are made,"['accordance', 'objective', 'respective fund', 'action', 'final recipient', 'programme', 'programme', 'contribution']","TITLE X FINANCIAL INSTRUMENTS, BUDGETARY GUARANTEES AND FINANCIAL ASSISTANCE",Article 217  Treatment of contributions from funds implemented under shared management ,"Separate records shall be kept for contributions to financial instruments established under this Section from funds implemented under shared management. Contributions from funds implemented under shared management shall be placed in separate accounts and used in accordance with the objectives of the respective funds to actions and final recipients consistent with the programme or programmes from which contributions are made. As regards contributions from funds implemented under shared management to financial instruments established under this Section, sector-specific rules shall apply. Notwithstanding the first sentence, managing authorities may rely on an existing ex ante evaluation, carried out in accordance with point (h) of the first subparagraph and the second subparagraph of Article 209(2), prior to contributing to an existing financial instrument. S e c t i o n 2 B u d g e t a r y g u a r a n t e e s"
manage authority,rely,notwithstanding the first sentence on an existing ex ante evaluation carried out in accordance with point of the first subparagraph and the second subparagraph of article 209(2) prior to contributing to an existing financial instrument,"['sentence', 'exist ex ante evaluation', 'accordance', 'point', 'subparagraph', 'second subparagraph', 'article', 'exist financial instrument']","TITLE X FINANCIAL INSTRUMENTS, BUDGETARY GUARANTEES AND FINANCIAL ASSISTANCE",Article 217  Treatment of contributions from funds implemented under shared management ,"Separate records shall be kept for contributions to financial instruments established under this Section from funds implemented under shared management. Contributions from funds implemented under shared management shall be placed in separate accounts and used in accordance with the objectives of the respective funds to actions and final recipients consistent with the programme or programmes from which contributions are made. As regards contributions from funds implemented under shared management to financial instruments established under this Section, sector-specific rules shall apply. Notwithstanding the first sentence, managing authorities may rely on an existing ex ante evaluation, carried out in accordance with point (h) of the first subparagraph and the second subparagraph of Article 209(2), prior to contributing to an existing financial instrument. S e c t i o n 2 B u d g e t a r y g u a r a n t e e s"
basic act,define,the amount of the budgetary guarantee that shall not be exceeded at any time without prejudice to article 208(2) the types of operations covered by the budgetary guarantee,"['budgetary guarantee', 'time', 'prejudice', 'article', 'type', 'operation', 'budgetary guarantee']","TITLE X FINANCIAL INSTRUMENTS, BUDGETARY GUARANTEES AND FINANCIAL ASSISTANCE",Article 218  Rules for budgetary guarantees ,"The basic act shall define: (a) the amount of the budgetary guarantee that shall not be exceeded at any time, without prejudice to Article 208(2); (b) the types of operations covered by the budgetary guarantee. Contributions from Member States to budgetary guarantees pursuant to Article 208(2) may be provided in the form of guarantees or cash. Contributions from third parties to budgetary guarantees pursuant to Article 208(2) may be provided in the form of cash. The budgetary guarantee shall be increased by the contributions referred to in the first and second subparagraph. Payments for guarantee calls shall be made, where necessary, by the contributing Member States or third parties on a pari passu basis. The Commission shall sign an agreement with the contributors that shall contain, in particular, provisions concerning the payment conditions."
budgetary guarantee,increase,by the contributions referred to in the first and second subparagraph,"['contribution', 'second subparagraph']","TITLE X FINANCIAL INSTRUMENTS, BUDGETARY GUARANTEES AND FINANCIAL ASSISTANCE",Article 218  Rules for budgetary guarantees ,"The basic act shall define: (a) the amount of the budgetary guarantee that shall not be exceeded at any time, without prejudice to Article 208(2); (b) the types of operations covered by the budgetary guarantee. Contributions from Member States to budgetary guarantees pursuant to Article 208(2) may be provided in the form of guarantees or cash. Contributions from third parties to budgetary guarantees pursuant to Article 208(2) may be provided in the form of cash. The budgetary guarantee shall be increased by the contributions referred to in the first and second subparagraph. Payments for guarantee calls shall be made, where necessary, by the contributing Member States or third parties on a pari passu basis. The Commission shall sign an agreement with the contributors that shall contain, in particular, provisions concerning the payment conditions."
